,Edge,Capacity
947,"('Toruń Wschodni_o', 'Toruń Miasto_i')",1
948,"('Lubin_i', 'Lubin_o')",1
949,"('Gdańsk Wrzeszcz_o', 'Gdańsk Główny_i')",1
950,"('Rokitki_o', 'Małomice_i')",1
951,"('Łódź Retkinia_o', 'Pabianice_i')",1
952,"('Łódź Widzew_o', 'Piotrków Trybunalski_i')",1
953,"('Leszno_o', 'Poznań Główny_i')",1
954,"('Poronin_i', 'Poronin_o')",1
955,"('Działdowo_i', 'Działdowo_o')",1
956,"('Radom Gołębiów_i', 'Radom Gołębiów_o')",1
957,"('Augustów_i', 'Augustów_o')",1
958,"('Ropczyce_o', 'Sędziszów Małopolski_i')",1
959,"('Nowy Sącz_i', 'Nowy Sącz_o')",1
960,"('Warszawa Wschodnia_o', 'Iława Główna_i')",1
961,"('Bytom Odrzański_o', 'Nowa Sól_i')",1
962,"('Opole Główne_o', 'Kędzierzyn Koźle_i')",1
963,"('Krotoszyn_o', 'Ostrów Wielkopolski_i')",1
964,"('Wrocław Główny_o', 'Oborniki Śląskie_i')",1
965,"('Koluszki_o', 'Piotrków Trybunalski_i')",1
966,"('Łomnica Zdrój_i', 'Łomnica Zdrój_o')",1
967,"('Trzebinia_o', 'Chrzanów Śródmieście_i')",1
968,"('Częstochowa_i', 'Częstochowa_o')",1
969,"('Chojnów_o', 'Legnica_i')",1
970,"('Kuźnia Raciborska_o', 'Kędzierzyn Koźle_i')",1
971,"('Stróże_o', 'Grybów_i')",1
972,"('Kalisz_o', 'Pleszew_i')",1
973,"('Chojna_i', 'Chojna_o')",1
974,"('Olsztyn Główny_o', 'Szczytno_i')",1
975,"('Rzeszów Główny_o', 'Rzeszów Zachodni_i')",1
976,"('Warszawa Wschodnia_o', 'Mińsk Mazowiecki_i')",1
977,"('Zbąszyń_o', 'Nowy Tomyśl_i')",1
978,"('Oświęcim_o', 'Czechowice-Dziedzice_i')",1
979,"('Nysa_o', 'Otmuchów_i')",1
980,"('Świdnik Miasto_o', 'Lublin Główny_i')",1
981,"('Krasnystaw Miasto_o', 'Trawniki_i')",1
982,"('Smętowo_o', 'Pelplin_i')",1
983,"('Szczebrzeszyn_o', 'Zawada_i')",1
984,"('Bytom Odrzański_i', 'Bytom Odrzański_o')",1
985,"('Kępno_i', 'Kępno_o')",1
986,"('Ostrzeszów_i', 'Ostrzeszów_o')",1
987,"('Gdynia Główna_o', 'Sopot_i')",1
988,"('Trawniki_o', 'Krasnystaw Miasto_i')",1
989,"('Węgliniec_i', 'Węgliniec_o')",1
990,"('Jasło_o', 'Biecz_i')",1
991,"('Nakło nad Notecią_i', 'Nakło nad Notecią_o')",1
992,"('Żmigród_o', 'Oborniki Śląskie_i')",1
993,"('Bogoniowice Ciężkowice_o', 'Bobowa Miasto_i')",1
994,"('Wejherowo_o', 'Rumia_i')",1
995,"('Warszawa Wschodnia_o', 'Gdańsk Główny_i')",1
996,"('Pilawa_o', 'Otwock_i')",1
997,"('Rzeszów Główny_o', 'Łańcut_i')",1
998,"('Jedlicze_o', 'Krosno_i')",1
999,"('Białogard_o', 'Szczecinek_i')",1
1000,"('Przeworsk_o', 'Łańcut_i')",1
1001,"('Świdnik Miasto_o', 'Trawniki_i')",1
1002,"('Lublin Główny_i', 'Lublin Główny_o')",1
1003,"('Gdańsk Oliwa_o', 'Sopot_i')",1
1004,"('Nowa Sól_o', 'Zielona Góra Główna_i')",1
1005,"('Ropczyce_i', 'Ropczyce_o')",1
1006,"('Wodzisław Śląski_i', 'Wodzisław Śląski_o')",1
1007,"('Dęblin_o', 'Pilawa_i')",1
1008,"('Międzyrzec Podlaski_i', 'Międzyrzec Podlaski_o')",1
1009,"('Zamość Wschód_o', 'Werbkowice_i')",1
1010,"('Gliwice_o', 'Częstochowa Stradom_i')",1
1011,"('Łowicz Główny_o', 'Żychlin_i')",1
1012,"('Żychlin_o', 'Łowicz Główny_i')",1
1013,"('Racibórz_o', 'Rybnik_i')",1
1014,"('Szczebrzeszyn_o', 'Zwierzyniec_i')",1
1015,"('Strzelin_o', 'Wrocław Główny_i')",1
1016,"('Kołobrzeg_i', 'Kołobrzeg_o')",1
1017,"('Rzepin_i', 'Rzepin_o')",1
1018,"('Radom Główny_o', 'Warka_i')",1
1019,"('Mysłowice_i', 'Mysłowice_o')",1
1020,"('Przemyśl Zasanie_i', 'Przemyśl Zasanie_o')",1
1021,"('Warszawa Zachodnia_o', 'Zawiercie_i')",1
1022,"('Łódź Chojny_o', 'Łódź Widzew_i')",1
1023,"('Iława Główna_o', 'Działdowo_i')",1
1024,"('Tereszpol Biłgorajski_o', 'Biłgoraj_i')",1
1025,"('Zabrze_o', 'Chorzów Batory_i')",1
1026,"('Muszyna_i', 'Muszyna_o')",1
1027,"('Ciechanów_o', 'Nowy Dwór Mazowiecki_i')",1
1028,"('Grodzisk Mazowiecki_o', 'Żyrardów_i')",1
1029,"('Sosnowiec Główny_o', 'Katowice_i')",1
1030,"('Szczecinek_o', 'Białogard_i')",1
1031,"('Nowy Tomyśl_o', 'Opalenica_i')",1
1032,"('Toruń Główny_o', 'Toruń Miasto_i')",1
1033,"('Starachowice Wschodnie_o', 'Skarżysko Kościelne_i')",1
1034,"('Świebodzin_o', 'Zbąszynek_i')",1
1035,"('Chabówka Stadion_o', 'Maków Podhalański_i')",1
1036,"('Skierniewice_o', 'Koluszki_i')",1
1037,"('Chojnów_i', 'Chojnów_o')",1
1038,"('Piła Główna_o', 'Trzcianka_i')",1
1039,"('Łódź Dąbrowa_i', 'Łódź Dąbrowa_o')",1
1040,"('Pyskowice_o', 'Strzelce Opolskie_i')",1
1041,"('Gogolin_i', 'Gogolin_o')",1
1042,"('Kutno_o', 'Babiak_i')",1
1043,"('Gryfino_i', 'Gryfino_o')",1
1044,"('Łuków_o', 'Międzyrzec Podlaski_i')",1
1045,"('Kalwaria Zebrzydowska Lanckorona_o', 'Sucha Beskidzka Zamek_i')",1
1046,"('Żegiestów Zdrój_i', 'Żegiestów Zdrój_o')",1
1047,"('Wałbrzych Główny_o', 'Jedlina-Zdrój_i')",1
1048,"('Sędziszów_i', 'Sędziszów_o')",1
1049,"('Chałupki_o', 'Bohumín_i')",1
1050,"('Aleksandrów Kujawski_o', 'Włocławek_i')",1
1051,"('Opole Główne_o', 'Ozimek_i')",1
1052,"('Przemyśl Główny_i', 'Przemyśl Główny_o')",1
1053,"('Głogówek_o', 'Kędzierzyn Koźle_i')",1
1054,"('Zielona Góra Główna_o', 'Głogów_i')",1
1055,"('Krzepice_o', 'Wieluń_i')",1
1056,"('Tereszpol Biłgorajski_i', 'Tereszpol Biłgorajski_o')",1
1057,"('Katowice_o', 'Sosnowiec Główny_i')",1
1058,"('Koszalin_o', 'Sławno_i')",1
1059,"('Legnica_o', 'Lubin_i')",1
1060,"('Gdańsk Główny_o', 'Pruszcz Gdański_i')",1
1061,"('Frankfurt (Oder)_o', 'Rzepin_i')",1
1062,"('Września_o', 'Słupca_i')",1
1063,"('Warszawa Wschodnia_o', 'Otwock_i')",1
1064,"('Sędziszów Małopolski_i', 'Sędziszów Małopolski_o')",1
1065,"('Bielsk Podlaski_o', 'Hajnówka_i')",1
1066,"('Skarżysko Kościelne_i', 'Skarżysko Kościelne_o')",1
1067,"('Dębica_o', 'Tarnów_i')",1
1068,"('Stalowa Wola Rozwadów_o', 'Sandomierz_i')",1
1069,"('Koło_i', 'Koło_o')",1
1070,"('Szczebrzeszyn_i', 'Szczebrzeszyn_o')",1
1071,"('Warszawa Zachodnia (Peron 9)_o', 'Warszawa Młynów_i')",1
1072,"('Otmuchów_o', 'Paczków_i')",1
1073,"('Łódź Chojny_o', 'Łódź Dąbrowa_i')",1
1074,"('Hajnówka_o', 'Bielsk Podlaski_i')",1
1075,"('Stalowa Wola Rozwadów_o', 'Stalowa Wola Centrum_i')",1
1076,"('Trawniki_i', 'Trawniki_o')",1
1077,"('Tychy_o', 'Rybnik_i')",1
1078,"('Świebodzin_i', 'Świebodzin_o')",1
1079,"('Zielona Góra Główna_o', 'Sulechów_i')",1
1080,"('Przemyśl Główny_o', 'Mostiska II_i')",1
1081,"('Żory_i', 'Żory_o')",1
1082,"('Przysucha_o', 'Radom Główny_i')",1
1083,"('Bogoniowice Ciężkowice_o', 'Tuchów_i')",1
1084,"('Chałupki_o', 'Wodzisław Śląski_i')",1
1085,"('Ruciane Nida_o', 'Szczytno_i')",1
1086,"('Zbąszynek_o', 'Międzyrzecz_i')",1
1087,"('Warszawa Centralna_o', 'Warszawa Wschodnia_i')",1
1088,"('Tarnobrzeg_i', 'Tarnobrzeg_o')",1
1089,"('Kraków Płaszów_o', 'Tarnów_i')",1
1090,"('Żory_o', 'Czechowice-Dziedzice_i')",1
1091,"('Kalisz Pomorski_o', 'Recz Pomorski_i')",1
1092,"('Olsztyn Główny_o', 'Kętrzyn_i')",1
1093,"('Chodzież_o', 'Piła Główna_i')",1
1094,"('Pszczyna_o', 'Tychy_i')",1
1095,"('Stalowa Wola Charzewice_o', 'Tarnobrzeg_i')",1
1096,"('Wyrzysk Osiek_o', 'Piła Główna_i')",1
1097,"('Sokółka_i', 'Sokółka_o')",1
1098,"('Osowiec_o', 'Grajewo_i')",1
1099,"('Chełm Miasto_o', 'Rejowiec_i')",1
1100,"('Solec Kujawski_o', 'Bydgoszcz Wschód_i')",1
1101,"('Koluszki_o', 'Łódź Widzew_i')",1
1102,"('Oleśnica Rataje_o', 'Wrocław Nadodrze_i')",1
1103,"('Biała Podlaska_o', 'Międzyrzec Podlaski_i')",1
1104,"('Ciechanów_o', 'Iława Główna_i')",1
1105,"('Łuków_o', 'Siedlce_i')",1
1106,"('Ełk_o', 'Biała Piska_i')",1
1107,"('Radomsko_o', 'Częstochowa_i')",1
1108,"('Włoszczowa Północ_i', 'Włoszczowa Północ_o')",1
1109,"('Pszczyna_i', 'Pszczyna_o')",1
1110,"('Kutno_o', 'Włocławek_i')",1
1111,"('Gliwice_o', 'Lubliniec_i')",1
1112,"('Kuźnia Raciborska_o', 'Rybnik_i')",1
1113,"('Miechów_o', 'Kraków Główny_i')",1
1114,"('Laskowice Pomorskie_o', 'Tczew_i')",1
1115,"('Jaworzno Szczakowa_o', 'Trzebinia_i')",1
1116,"('Słupca_o', 'Września_i')",1
1117,"('Babimost_o', 'Sulechów_i')",1
1118,"('Ełk_i', 'Ełk_o')",1
1119,"('Jedlicze_i', 'Jedlicze_o')",1
1120,"('Lipka Krajeńska_i', 'Lipka Krajeńska_o')",1
1121,"('Sarnaki_o', 'Niemojki_i')",1
1122,"('Tłuszcz_o', 'Wołomin_i')",1
1123,"('Chotyłów_o', 'Biała Podlaska_i')",1
1124,"('Chorzów Batory_o', 'Katowice_i')",1
1125,"('Oświęcim_o', 'Chrzanów Śródmieście_i')",1
1126,"('Małkinia_i', 'Małkinia_o')",1
1127,"('Wieruszów Miasto_i', 'Wieruszów Miasto_o')",1
1128,"('Brzeg_o', 'Wrocław Główny_i')",1
1129,"('Łask_i', 'Łask_o')",1
1130,"('Pleszew_i', 'Pleszew_o')",1
1131,"('Parczew_i', 'Parczew_o')",1
1132,"('Mockava_i', 'Mockava_o')",1
1133,"('Twardogóra_o', 'Ostrów Wielkopolski_i')",1
1134,"('Lubliniec_i', 'Lubliniec_o')",1
1135,"('Oświęcim_o', 'Kraków Główny_i')",1
1136,"('Międzyzdroje_o', 'Wysoka Kamieńska_i')",1
1137,"('Jarocin_o', 'Pleszew_i')",1
1138,"('Siedlce_o', 'Niemojki_i')",1
1139,"('Łódź Widzew_o', 'Łódź Dąbrowa_i')",1
1140,"('Łobez_i', 'Łobez_o')",1
1141,"('Milicz_o', 'Krotoszyn_i')",1
1142,"('Inowrocław Rąbinek_o', 'Piotrków Kujawski_i')",1
1143,"('Oborniki Śląskie_o', 'Żmigród_i')",1
1144,"('Sulechów_i', 'Sulechów_o')",1
1145,"('Sokółka_o', 'Dąbrowa Białostocka_i')",1
1146,"('Głogów_o', 'Lubin_i')",1
1147,"('Zamość_o', 'Zamość Starówka_i')",1
1148,"('Stargard_o', 'Choszczno_i')",1
1149,"('Mostiska II_o', 'Przemyśl Główny_i')",1
1150,"('Warszawa Młynów_o', 'Warszawa Zachodnia (Peron 9)_i')",1
1151,"('Włoszczowa_o', 'Koniecpol_i')",1
1152,"('Zawiercie_o', 'Sosnowiec Główny_i')",1
1153,"('Frankfurt (Oder)_i', 'Frankfurt (Oder)_o')",1
1154,"('Łódź Dąbrowa_o', 'Łódź Chojny_i')",1
1155,"('Szczecin Dąbie_i', 'Szczecin Dąbie_o')",1
1156,"('Przemyśl Zasanie_o', 'Jarosław_i')",1
1157,"('Jaworzyna Śląska_o', 'Świdnica Miasto_i')",1
1158,"('Szczytno_o', 'Ruciane Nida_i')",1
1159,"('Tarnów_o', 'Dębica_i')",1
1160,"('Mińsk Mazowiecki_i', 'Mińsk Mazowiecki_o')",1
1161,"('Piwniczna Zdrój_i', 'Piwniczna Zdrój_o')",1
1162,"('Skarżysko Kościelne_o', 'Radom Główny_i')",1
1163,"('Kolbuszowa_o', 'Rzeszów Zachodni_i')",1
1164,"('Mysłowice_o', 'Jaworzno Szczakowa_i')",1
1165,"('Częstochowa Stradom_o', 'Warszawa Zachodnia_i')",1
1166,"('Radomsko_i', 'Radomsko_o')",1
1167,"('Kraków Główny_i', 'Kraków Główny_o')",1
1168,"('Skwierzyna_o', 'Gorzów Wielkopolski_i')",1
1169,"('Warszawa Zachodnia_o', 'Warszawa Główna_i')",1
1170,"('Tomaszów Mazowiecki_o', 'Drzewica_i')",1
1171,"('Włoszczowa Północ_o', 'Miechów_i')",1
1172,"('Olsztyn Główny_i', 'Olsztyn Główny_o')",1
1173,"('Zdzieszowice_o', 'Gogolin_i')",1
1174,"('Kraśnik_o', 'Lublin Główny_i')",1
1175,"('Malbork_o', 'Iława Główna_i')",1
1176,"('Rybnik_o', 'Katowice_i')",1
1177,"('Gdańsk Główny_o', 'Gdańsk Wrzeszcz_i')",1
1178,"('Pieńsk_o', 'Zgorzelec Miasto_i')",1
1179,"('Środa Wielkopolska_o', 'Jarocin_i')",1
1180,"('Warszawa Zachodnia_o', 'Opoczno Południe_i')",1
1181,"('Warszawa Służewiec_o', 'Piaseczno_i')",1
1182,"('Mława_i', 'Mława_o')",1
1183,"('Nowogród Osiedle_i', 'Nowogród Osiedle_o')",1
1184,"('Starogard Gdański_o', 'Tczew_i')",1
1185,"('Nowe Drezdenko_o', 'Strzelce Krajeńskie Wschód_i')",1
1186,"('Kraków Główny_o', 'Kalwaria Zebrzydowska Lanckorona_i')",1
1187,"('Koło_o', 'Kutno_i')",1
1188,"('Grodzisk Mazowiecki_o', 'Opoczno Południe_i')",1
1189,"('Ozorków_o', 'Zgierz_i')",1
1190,"('Jastrowie_i', 'Jastrowie_o')",1
1191,"('Jarosław_o', 'Przemyśl Zasanie_i')",1
1192,"('Prabuty_o', 'Malbork_i')",1
1193,"('Pisz_o', 'Ruciane Nida_i')",1
1194,"('Krajenka_i', 'Krajenka_o')",1
1195,"('Chełm Miasto_i', 'Chełm Miasto_o')",1
1196,"('Bochnia_o', 'Kraków Płaszów_i')",1
1197,"('Sarnaki_o', 'Siemiatycze_i')",1
1198,"('Pyskowice_i', 'Pyskowice_o')",1
1199,"('Słupsk_o', 'Lębork_i')",1
1200,"('Czersk_o', 'Łąg_i')",1
1201,"('Poznań Główny_o', 'Zbąszynek_i')",1
1202,"('Bytom Odrzański_o', 'Głogów_i')",1
1203,"('Chałupki_o', 'Racibórz_i')",1
1204,"('Świebodzice_o', 'Wałbrzych Miasto_i')",1
1205,"('Chełm_o', 'Jahodyn_i')",1
1206,"('Wrocław Mikołajów_o', 'Oborniki Śląskie_i')",1
1207,"('Lubliniec_o', 'Pyskowice_i')",1
1208,"('Kwidzyn_i', 'Kwidzyn_o')",1
1209,"('Kamieniec Ząbkowicki_i', 'Kamieniec Ząbkowicki_o')",1
1210,"('Tłuszcz_i', 'Tłuszcz_o')",1
1211,"('Warszawa Centralna_i', 'Warszawa Centralna_o')",1
1212,"('Konin_o', 'Słupca_i')",1
1213,"('Świebodzin_o', 'Rzepin_i')",1
1214,"('Rokitki_o', 'Legnica_i')",1
1215,"('Babiak_o', 'Kutno_i')",1
1216,"('Sobolew_i', 'Sobolew_o')",1
1217,"('Olsztyn Zachodni_o', 'Morąg_i')",1
1218,"('Nowy Tomyśl_o', 'Zbąszyń_i')",1
1219,"('Olesno Śląskie_o', 'Kluczbork_i')",1
1220,"('Świnoujście_i', 'Świnoujście_o')",1
1221,"('Szepietowo_i', 'Szepietowo_o')",1
1222,"('Sierpc_o', 'Rypin_i')",1
1223,"('Nowy Targ_o', 'Chabówka Stadion_i')",1
1224,"('Lipka Krajeńska_o', 'Chojnice_i')",1
1225,"('Gorzów Wielkopolski Wschodni_i', 'Gorzów Wielkopolski Wschodni_o')",1
1226,"('Białystok Zielone Wzgórza_o', 'Białystok_i')",1
1227,"('Opoczno Południe_o', 'Warszawa Gdańska_i')",1
1228,"('Piotrków Trybunalski_o', 'Radomsko_i')",1
1229,"('Terespol_i', 'Terespol_o')",1
1230,"('Kędzierzyn Koźle_o', 'Gliwice_i')",1
1231,"('Rokitki_i', 'Rokitki_o')",1
1232,"('Czarna Woda_o', 'Kaliska_i')",1
1233,"('Wróblik Szlachecki_o', 'Zarszyn_i')",1
1234,"('Biała Piska_o', 'Pisz_i')",1
1235,"('Stalowa Wola Charzewice_o', 'Zaklików_i')",1
1236,"('Grodzisk Mazowiecki_o', 'Warszawa Zachodnia_i')",1
1237,"('Złotów_o', 'Lipka Krajeńska_i')",1
1238,"('Iława Główna_o', 'Ostróda_i')",1
1239,"('Biała Podlaska_i', 'Biała Podlaska_o')",1
1240,"('Łódź\xa0Żabiniec_o', 'Zgierz_i')",1
1241,"('Szamotuły_o', 'Poznań Główny_i')",1
1242,"('Stalowa Wola Rozwadów_o', 'Zaklików_i')",1
1243,"('Racibórz_o', 'Gliwice_i')",1
1244,"('Grodzisk Mazowiecki_o', 'Warszawa Gdańska_i')",1
1245,"('Krosno Miasto_o', 'Wróblik Szlachecki_i')",1
1246,"('Kętrzyn_o', 'Olsztyn Główny_i')",1
1247,"('Wałbrzych Miasto_o', 'Świebodzice_i')",1
1248,"('Kraków Płaszów_o', 'Bochnia_i')",1
1249,"('Gryfino_o', 'Chojna_i')",1
1250,"('Krajenka_o', 'Złotów_i')",1
1251,"('Zduńska Wola_i', 'Zduńska Wola_o')",1
1252,"('Giżycko_o', 'Kętrzyn_i')",1
1253,"('Olsztyn Zachodni_o', 'Olsztynek_i')",1
1254,"('Bardo Śląskie_i', 'Bardo Śląskie_o')",1
1255,"('Łódź Fabryczna_o', 'Łódź Widzew_i')",1
1256,"('Przysucha_o', 'Drzewica_i')",1
1257,"('Nowa Ruda_i', 'Nowa Ruda_o')",1
1258,"('Warszawa Wschodnia_i', 'Warszawa Wschodnia_o')",1
1259,"('Witnica_o', 'Kostrzyn_i')",1
1260,"('Nisko_o', 'Rudnik nad Sanem_i')",1
1261,"('Łochów_i', 'Łochów_o')",1
1262,"('Oborniki Śląskie_o', 'Wrocław Główny_i')",1
1263,"('Gorzkowice_o', 'Piotrków Trybunalski_i')",1
1264,"('Zawiercie_o', 'Warszawa Gdańska_i')",1
1265,"('Trawniki_o', 'Rejowiec_i')",1
1266,"('Lubartów_o', 'Parczew_i')",1
1267,"('Ropczyce_o', 'Dębica_i')",1
1268,"('Bobowa Miasto_o', 'Bogoniowice Ciężkowice_i')",1
1269,"('Czeremcha_i', 'Czeremcha_o')",1
1270,"('Wołomin_i', 'Wołomin_o')",1
1271,"('Dębica_o', 'Rzeszów Główny_i')",1
1272,"('Dobiegniew_o', 'Krzyż_i')",1
1273,"('Laskowice Pomorskie_i', 'Laskowice Pomorskie_o')",1
1274,"('Nowy Dwór Mazowiecki_o', 'Ciechanów_i')",1
1275,"('Wąbrzeźno_o', 'Kowalewo Pomorskie_i')",1
1276,"('Lublin Główny_o', 'Lublin Zachodni_i')",1
1277,"('Drzewica_o', 'Przysucha_i')",1
1278,"('Kętrzyn_o', 'Giżycko_i')",1
1279,"('Katowice_i', 'Katowice_o')",1
1280,"('Warszawa Wschodnia_o', 'Działdowo_i')",1
1281,"('Szepietowo_o', 'Łapy_i')",1
1282,"('Wejherowo_i', 'Wejherowo_o')",1
1283,"('Nowy Dwór Mazowiecki_o', 'Nasielsk_i')",1
1284,"('Piotrków Kujawski_o', 'Inowrocław Rąbinek_i')",1
1285,"('Sosnowiec Główny_i', 'Sosnowiec Główny_o')",1
1286,"('Lublin Główny_o', 'Świdnik Miasto_i')",1
1287,"('Zawada_o', 'Szczebrzeszyn_i')",1
1288,"('Pieńsk_o', 'Węgliniec_i')",1
1289,"('Gdańsk Główny_i', 'Gdańsk Główny_o')",1
1290,"('Katowice_o', 'Kraków Główny_i')",1
1291,"('Sosnowiec Główny_o', 'Włoszczowa Północ_i')",1
1292,"('Wrocław Mikołajów_o', 'Wrocław Główny_i')",1
1293,"('Brzeg Dolny_o', 'Wrocław Główny_i')",1
1294,"('Legionowo_i', 'Legionowo_o')",1
1295,"('Stalowa Wola Centrum_i', 'Stalowa Wola Centrum_o')",1
1296,"('Tuczno Krajeńskie_o', 'Wałcz_i')",1
1297,"('Słupca_i', 'Słupca_o')",1
1298,"('Olsztyn Zachodni_i', 'Olsztyn Zachodni_o')",1
1299,"('Zagórz_o', 'Sanok_i')",1
1300,"('Pilawa_i', 'Pilawa_o')",1
1301,"('Bochnia_o', 'Brzesko Okocim_i')",1
1302,"('Ostrowiec Świętokrzyski_o', 'Starachowice Wschodnie_i')",1
1303,"('Włoszczowa_i', 'Włoszczowa_o')",1
1304,"('Tczew_o', 'Pelplin_i')",1
1305,"('Zielona Góra Główna_o', 'Nowogród Osiedle_i')",1
1306,"('Swarzędz_o', 'Poznań Główny_i')",1
1307,"('Mieszkowice_o', 'Chojna_i')",1
1308,"('Tarnów_o', 'Bochnia_i')",1
1309,"('Gniezno_o', 'Poznań Główny_i')",1
1310,"('Rypin_i', 'Rypin_o')",1
1311,"('Prudnik_o', 'Głogówek_i')",1
1312,"('Chorzów Batory_o', 'Zabrze_i')",1
1313,"('Białystok Zielone Wzgórza_o', 'Bielsk Podlaski_i')",1
1314,"('Trzebinia_o', 'Krzeszowice_i')",1
1315,"('Gliwice_o', 'Kędzierzyn Koźle_i')",1
1316,"('Grodzisk Mazowiecki_i', 'Grodzisk Mazowiecki_o')",1
1317,"('Białogard_i', 'Białogard_o')",1
1318,"('Pilawa_o', 'Warszawa Wschodnia_i')",1
1319,"('Częstochowa_o', 'Częstochowa Stradom_i')",1
1320,"('Sucha Beskidzka Zamek_o', 'Kalwaria Zebrzydowska Lanckorona_i')",1
1321,"('Morąg_o', 'Pasłęk_i')",1
1322,"('Dąbrowa Białostocka_o', 'Augustów_i')",1
1323,"('Czarna Woda_i', 'Czarna Woda_o')",1
1324,"('Rybnik_o', 'Kuźnia Raciborska_i')",1
1325,"('Jahodyn_o', 'Chełm_i')",1
1326,"('Świdwin_o', 'Łobez_i')",1
1327,"('Gostynin_o', 'Płock_i')",1
1328,"('Wrocław Główny_o', 'Oława_i')",1
1329,"('Sandomierz_i', 'Sandomierz_o')",1
1330,"('Iława Główna_o', 'Malbork_i')",1
1331,"('Kamieniec Ząbkowicki_o', 'Ziębice_i')",1
1332,"('Morąg_o', 'Olsztyn Zachodni_i')",1
1333,"('Warszawa Gdańska_o', 'Żyrardów_i')",1
1334,"('Bolesławiec_o', 'Węgliniec_i')",1
1335,"('Białystok_o', 'Białystok Zielone Wzgórza_i')",1
1336,"('Słupsk_o', 'Sławno_i')",1
1337,"('Byczyna Kluczborska_o', 'Kępno_i')",1
1338,"('Pruszcz Gdański_o', 'Tczew_i')",1
1339,"('Kłodzko Główne_o', 'Bardo Śląskie_i')",1
1340,"('Małkinia_o', 'Łochów_i')",1
1341,"('Leszno_o', 'Rawicz_i')",1
1342,"('Głogów_o', 'Ścinawa_i')",1
1343,"('Głogówek_o', 'Prudnik_i')",1
1344,"('Bielsko-Biała Główna_o', 'Czechowice-Dziedzice_i')",1
1345,"('Świnoujście_o', 'Międzyzdroje_i')",1
1346,"('Solec Kujawski_o', 'Toruń Główny_i')",1
1347,"('Działdowo_o', 'Mława_i')",1
1348,"('Warszawa Zachodnia_o', 'Sochaczew_i')",1
1349,"('Smętowo_o', 'Laskowice Pomorskie_i')",1
1350,"('Zabrze_i', 'Zabrze_o')",1
1351,"('Krosno_o', 'Krosno Miasto_i')",1
1352,"('Zakopane_o', 'Nowy Targ_i')",1
1353,"('Sławno_o', 'Koszalin_i')",1
1354,"('Bydgoszcz Główna_o', 'Tczew_i')",1
1355,"('Legnica_o', 'Chojnów_i')",1
1356,"('Rawicz_i', 'Rawicz_o')",1
1357,"('Chorzów Batory_i', 'Chorzów Batory_o')",1
1358,"('Zebrzydowice_i', 'Zebrzydowice_o')",1
1359,"('Witnica_o', 'Gorzów Wielkopolski_i')",1
1360,"('Jaworzyna Śląska_o', 'Wrocław Główny_i')",1
1361,"('Rypin_o', 'Sierpc_i')",1
1362,"('Sieradz_o', 'Kalisz_i')",1
1363,"('Ciechanów_o', 'Mława_i')",1
1364,"('Starogard Gdański_i', 'Starogard Gdański_o')",1
1365,"('Kielce_o', 'Suchedniów_i')",1
1366,"('Lubliniec_o', 'Opole Główne_i')",1
1367,"('Leżajsk_o', 'Nowa Sarzyna_i')",1
1368,"('Piotrków Trybunalski_i', 'Piotrków Trybunalski_o')",1
1369,"('Łódź Retkinia_o', 'Łódź Chojny_i')",1
1370,"('Grajewo_o', 'Osowiec_i')",1
1371,"('Węgliniec_o', 'Bolesławiec_i')",1
1372,"('Lublin Zachodni_o', 'Lublin Główny_i')",1
1373,"('Paczków_o', 'Otmuchów_i')",1
1374,"('Lublin Zachodni_o', 'Nałęczów_i')",1
1375,"('Radom Główny_o', 'Skarżysko Kościelne_i')",1
1376,"('Skarżysko Kamienna_o', 'Radom Główny_i')",1
1377,"('Bydgoszcz Leśna_o', 'Bydgoszcz Wschód_i')",1
1378,"('Płock_i', 'Płock_o')",1
1379,"('Zdzieszowice_o', 'Kędzierzyn Koźle_i')",1
1380,"('Nowa Dęba_i', 'Nowa Dęba_o')",1
1381,"('Czyżew_o', 'Małkinia_i')",1
1382,"('Grybów_o', 'Stróże_i')",1
1383,"('Giżycko_i', 'Giżycko_o')",1
1384,"('Łódź Widzew_o', 'Łódź Chojny_i')",1
1385,"('Kędzierzyn Koźle_o', 'Kuźnia Raciborska_i')",1
1386,"('Poznań Główny_o', 'Kościan_i')",1
1387,"('Łąg_o', 'Czarna Woda_i')",1
1388,"('Puławy Miasto_o', 'Pionki Zachodnie_i')",1
1389,"('Szczecin Dąbie_o', 'Szczecin Główny_i')",1
1390,"('Warszawa Wschodnia_o', 'Warszawa Gdańska_i')",1
1391,"('Zgorzelec Miasto_o', 'Zgorzelec_i')",1
1392,"('Kalisz Pomorski_i', 'Kalisz Pomorski_o')",1
1393,"('Bolesławiec_i', 'Bolesławiec_o')",1
1394,"('Pabianice_o', 'Łask_i')",1
1395,"('Ustronie Morskie_o', 'Kołobrzeg_i')",1
1396,"('Tomaszów Mazowiecki_i', 'Tomaszów Mazowiecki_o')",1
1397,"('Skarżysko Kościelne_o', 'Starachowice Wschodnie_i')",1
1398,"('Wysoka Kamieńska_i', 'Wysoka Kamieńska_o')",1
1399,"('Rzeszów Główny_o', 'Sędziszów Małopolski_i')",1
1400,"('Kościan_o', 'Poznań Główny_i')",1
1401,"('Kutno_o', 'Koło_i')",1
1402,"('Kluczbork_o', 'Olesno Śląskie_i')",1
1403,"('Witnica_i', 'Witnica_o')",1
1404,"('Łańcut_o', 'Leżajsk_i')",1
